Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Train Class 0,Train Class 1,Train Class 2,Validation Class 0,Validation Class 1,Validation Class 2
18,14352.642804047877,0.1366666666718952,6240.433534470943,0.14374268987373998,0.0,0.17368240930869266,0.19512037694442652,0.0,0.16637042303590474,0.19275582573454914
19,15683.54494197734,0.13631578955385418,7191.191401338634,0.17614035100964773,0.0,0.07948323066392882,0.3147227780287872,0.0,0.0767863490934945,0.32674772036474165
20,17102.867225420323,0.13742690065102275,7806.20489126462,0.2629239769985801,0.0,0.7740417522245038,0.012328148195959466,0.0,0.7827941699253466,0.01165146909827761
21,18579.29688185307,0.13418128655319325,8270.127621756214,0.14257309968359988,0.0,0.10703285420944558,0.22978119150584134,0.0,0.10344827586206896,0.23505572441742653
22,19997.572526041666,0.13385964914023527,9222.24188733553,0.1539181286967986,0.0,0.09283025325119781,0.26405473439617894,0.0,0.09384998222538216,0.26646403242147926
23,21500.27411458333,0.13324561403508772,9375.023794773393,0.19146198844700532,0.0,0.06459616700889802,0.3588717485315949,0.0,0.06256665481692143,0.3700607902735562
24,22995.519792580413,0.13035087719995375,9772.666120933847,0.14269005856667344,0.0,0.28892881587953456,0.10436971535532176,0.0,0.29043725559900463,0.10207700101317123
25,24505.025253106727,0.1321052631439521,10731.092789884868,0.2638596497293105,0.0,0.7838809034907598,0.01484541405796166,0.0,0.7842161393530039,0.012664640324214792
26,26019.207870522674,0.13055555554858425,12034.67755756579,0.13824561416754247,0.0,0.12585557837097877,0.20396308010069064,0.0,0.1226448631354426,0.21200607902735563
27,27662.530344937855,0.12836257309244392,11610.002730263155,0.1516959064292629,0.0,0.07819986310746065,0.2669592719292584,0.0,0.07998578030572343,0.27152988855116517
28,29135.99419133773,0.12760233919000066,13561.455947322736,0.1328654968006569,0.0,0.1398870636550308,0.1809849609501065,0.0005589714924538849,0.1414859580519019,0.18667679837892603
29,30767.804469572366,0.12894736842105264,14988.681096719665,0.16198830422602203,0.0,0.08059548254620123,0.29071193442199705,0.0,0.08069676501955209,0.2933130699088146
30,32276.074138340653,0.1298245614104801,14703.994620796786,0.1486549707114348,0.0,0.09505475701574265,0.24972568256632027,0.0,0.09527195165303946,0.2540526849037487
31,33835.323992141806,0.129795321616513,15166.99883977522,0.13403508797723648,0.0,0.21149897330595482,0.13690053572581165,0.0,0.20725204408105224,0.14260385005065856
32,35518.205514437126,0.12520467838000132,15709.281924798976,0.12690058478137903,0.0,0.17565023956194387,0.14141870522171304,0.0,0.18272307145396374,0.14463019250253292
33,36936.52881761695,0.12888888888888886,15043.408237390353,0.22538011693117913,0.0,0.04140999315537303,0.448912412057058,0.0,0.04194809811589051,0.4582066869300912
34,38672.5189300073,0.12581871345029239,16147.004165752925,0.13847953193368973,0.0,0.10284052019164955,0.22235848447686052,0.0,0.10095982936366868,0.22796352583586627
35,40357.06483735381,0.12485380125673197,19241.586780427635,0.1355555552801891,0.0,0.13483915126625598,0.18808494158652295,0.0,0.13686455741201564,0.196048632218845
36,41674.29421326755,0.12827485388831092,16729.04395330775,0.23964912309632663,0.0,0.03328199863107461,0.4901568450267863,0.0,0.03554923569143263,0.4936676798378926
37,43489.621091922505,0.12529239766430433,18341.876153600148,0.15730994142635524,0.0,0.07811430527036277,0.2845155876847609,0.0,0.07643085673658016,0.2862208713272543
38,45081.231069992675,0.12573099417470351,20645.567638888886,0.16011695932226572,0.0,0.08495893223819302,0.2913573872071258,0.0,0.08247422680412371,0.28799392097264437
39,46638.50101425438,0.12350877192633897,21007.301978709795,0.15754385982689106,0.0,0.07879876796714579,0.27870651261860196,0.0,0.0782083185211518,0.2854609929078014
40,48084.98038651316,0.12666666667363793,22548.18781204313,0.1597660816866055,0.0,0.07306639288158795,0.2935519266765636,0.0,0.07038748666903662,0.29584599797365757
41,49808.131763523386,0.12619883040587107,22251.956336805553,0.1713450290550265,0.0,0.0669917864476386,0.31762731556186663,0.0,0.06718805545680769,0.3232016210739615
42,51279.7694005848,0.12646198830409358,22407.692944078946,0.13964912253165107,0.0,0.10669062286105407,0.21997030917188407,0.0,0.10878066121578386,0.22492401215805471
43,52597.225667032166,0.1290935673386033,22187.90131030702,0.1608187134014933,0.0,0.3534394250513347,0.09365519912218422,0.0,0.35726981869889796,0.09371833839918946
44,54293.257774122816,0.12622807018589552,24079.52980811404,0.16128654988537058,0.0,0.07118412046543464,0.29652100948815596,0.0,0.06967650195520796,0.299645390070922
45,56138.08475328947,0.12160818711707468,25765.776489857457,0.17309941539290358,0.0,0.061601642710472276,0.3202736719808946,0.0,0.06505510131532172,0.3285207700101317
46,57664.94986111111,0.12119883039889981,25132.978328307752,0.13005847969947504,0.0,0.17701916495550993,0.14277415607048344,0.0,0.18201208674013508,0.1519756838905775
47,59222.613702485374,0.12111111112156804,27061.329671509502,0.1409356728178716,0.0,0.09505475701574265,0.22945846511327697,0.0,0.0984713828652684,0.23505572441742653
48,60747.69807200293,0.12260233918128653,27488.325010964916,0.15356725119707876,0.00014247043738424277,0.0795687885010267,0.2702510811334151,0.0005589714924538849,0.08176324209029506,0.2740628166160081
49,62227.68293676901,0.12087719299639874,30851.62762655336,0.12830409382518967,0.0,0.12243326488706366,0.1848576776608791,0.0,0.1215783860646996,0.19123606889564337
50,63690.291933479544,0.12359649122981298,28952.731845760238,0.20046783604817087,0.0,0.049110198494182064,0.38933711998967274,0.0,0.049768929968005686,0.39868287740628167
51,65322.05805555557,0.12269005848127501,28320.313306834792,0.17485380134735887,0.0,0.06143052703627652,0.32369457174207705,0.0,0.06363313188766441,0.3333333333333333
52,66739.04314144734,0.12406432750977969,31970.864900402048,0.1644444441795349,0.0,0.0748631074606434,0.30091008842703154,0.0,0.07252044081052257,0.3044579533941236
53,68056.09776315789,0.12432748546377259,32510.3727375731,0.13578947380620834,0.00028494087476848553,0.12517111567419575,0.199057638933712,0.0005589714924538849,0.12762175613224316,0.20288753799392098
54,69566.00709064327,0.12388888890108869,31228.728146472953,0.15953216373920442,0.0,0.0689596167008898,0.2916155683211773,0.0,0.07109847138286526,0.2948328267477204
55,71173.29881213454,0.12286549708125188,31302.185010964917,0.20397660796753847,0.0,0.049281314168377825,0.39430710643516426,0.0,0.04941343761109136,0.4065349544072948
56,72900.09078581871,0.11807017544382496,27819.935680738305,0.1445614035401428,0.00014247043738424277,0.08649897330595482,0.24120570580262055,0.0005589714924538849,0.08780661215783861,0.2502532928064843
57,74224.14633589181,0.12073099423570244,33363.15093293128,0.14350877195596695,0.0,0.08812457221081452,0.23985025495385012,0.0,0.09207252044081052,0.24518743667679838
58,75786.48855811401,0.12005847951822109,32976.35718841374,0.16713450284032094,0.0,0.06485284052019165,0.3083973407345253,0.0,0.06541059367223605,0.31534954407294835
59,77128.6082273392,0.12049707611053308,32484.600337171054,0.15239766076991432,0.0007123521869212138,0.0795687885010267,0.2699283547408507,0.0005589714924538849,0.07891930323498045,0.2735562310030395
60,78572.30703764621,0.12119883040238547,37050.824134685674,0.1259649123225296,0.0,0.21338124572210815,0.11766604272897438,0.0,0.21969427657305368,0.11626139817629179
61,79965.30992324563,0.12035087719646809,36240.041919773386,0.14654970741759962,0.0,0.08615674195756332,0.2499193184018589,0.0,0.08745111980092428,0.2550658561296859
62,81431.08816885964,0.11970760241935129,34694.49269554093,0.2472514625041806,0.0,0.029603011635865845,0.5093913380236236,0.0,0.03199431212228937,0.5126646403242148
63,82620.2297496345,0.12134502923976608,36737.57205409357,0.13543859674916628,0.0,0.2641170431211499,0.1031433550635771,0.0,0.2676857447564877,0.10258358662613981
64,84097.75194261697,0.12119883041632803,39965.63876279239,0.18198830405522506,0.0,0.05869267624914442,0.34705996256373844,0.0,0.05865623889086385,0.3523302938196555
65,85600.99356359648,0.12067251461639741,40879.2118320541,0.1432748540591078,0.0,0.08983572895277207,0.23565481185051312,0.0,0.09100604337006754,0.2454407294832827
66,87026.5908863304,0.12143274855543994,34460.615747441516,0.18035087714418332,0.0,0.05817932922655715,0.33873362163557735,0.0,0.057945254177035194,0.34929078014184395
67,88245.05387792396,0.12230994153266764,41960.46459064328,0.14350877192633893,0.0,0.3310232717316906,0.07383979861873104,0.0,0.33771773906861,0.07016210739614995
68,89914.08070723685,0.11897660819236303,41463.27037920322,0.16093567228456687,0.0,0.06947296372347707,0.29729555283031045,0.0,0.07109847138286526,0.2978723404255319
69,91188.52701023393,0.11918128655842174,41109.917092470765,0.12748538014832994,0.0,0.12508555783709788,0.17601497450461498,0.0,0.1265552790615002,0.18591691995947315
70,92351.63542397658,0.12175438598234052,42932.086750730996,0.13847953216025705,0.00014247043738424277,0.12003764544832307,0.20635125540566707,0.0005589714924538849,0.12300035549235691,0.21200607902735563
71,93659.00057565788,0.12163742691975589,42116.102492690065,0.14631578973162243,0.0,0.0917180013689254,0.2499838636803718,0.0,0.09242801279772485,0.2510131712259372
72,94964.44990862573,0.1227485380151816,44349.64273574562,0.2010526317218591,0.0,0.04508898015058179,0.393919834764087,0.0,0.04656949875577675,0.4022289766970618
73,96456.88966739767,0.12146198830583638,45113.86764254386,0.1514619880740406,0.0,0.08222108145106091,0.263473826889563,0.0,0.08389619623178102,0.2682370820668693
74,97693.04115862574,0.12087719296502787,46485.9476516813,0.16350877201696584,0.0,0.06741957563312799,0.2976828245013877,0.0,0.06825453252755066,0.30547112462006076
75,98864.16371345033,0.12160818714670274,46743.39462993422,0.15590643248362848,0.0,0.0752053388090349,0.28186923126573293,0.0,0.07571987202275152,0.28368794326241137
76,100327.4679879386,0.12084795330002994,48277.605588450286,0.1523976608152278,0.0,0.07768651608487337,0.27031562641192797,0.0,0.07891930323498045,0.27380952380952384
77,101729.28518823099,0.11786549708822319,48659.98056743423,0.1419883039088277,0.0,0.09727926078028748,0.22849028593558382,0.0,0.10024884464984003,0.23606889564336372
78,102941.31688413741,0.12026315789473685,48702.788951023394,0.13122807021726643,0.0,0.10746064339493498,0.20009036338991804,0.0,0.10878066121578386,0.2066869300911854
79,103975.99438779242,0.1217543859736264,50232.37640350877,0.17918128643119546,0.0,0.056211498973305955,0.3382172594074743,0.0,0.05865623889086385,0.3462512664640324
80,105185.74221856723,0.12008771938538687,48397.99103344298,0.15567251488827827,0.00014247043738424277,0.07126967830253252,0.2824501387723488,0.0,0.07180945609669392,0.28596757852077
81,106584.27811769005,0.12114035088590708,50935.51202028508,0.1656140348576663,0.0,0.06570841889117043,0.30975279158329566,0.0,0.06647707074297902,0.3112968591691996
82,107869.87253654975,0.11953216374617573,52615.73747715643,0.13707602343364073,0.0,0.2692505133470226,0.10256244755696121,0.0,0.2694632065410594,0.10486322188449848
83,109011.69427814333,0.12076023393032842,52847.08966922514,0.1720467834061349,0.00014247043738424277,0.05869267624914442,0.3249209320338217,0.0,0.0593672236046925,0.3302938196555218
84,110442.42627558476,0.11824561405077313,50725.672748538,0.20187134480964372,0.0,0.044661190965092405,0.39940618343768153,0.0,0.04479203697120512,0.40526849037487334
85,111319.19495614036,0.12210526316138035,53431.34414382311,0.15239766067928734,0.0,0.07794318959616701,0.2693474472342348,0.0,0.0796302879488091,0.2733029381965552
86,112632.64618603802,0.11900584803687209,53491.62266630117,0.14245614039270504,0.001282233936458185,0.08838124572210815,0.2348802685083586,0.0,0.09278350515463918,0.24240121580547114
87,113833.60470211986,0.1197953216234843,54448.66594480995,0.16128654939737933,0.0,0.06767624914442164,0.2899373910798425,0.0,0.06932100959829364,0.2998986828774063
88,114844.68031432747,0.12078947376089486,53158.22859831872,0.13157894721853802,0.00014247043738424277,0.10403832991101986,0.20338217259407473,0.0,0.10344827586206896,0.21124620060790272
89,116273.97119152048,0.11815789482398342,56275.59742690059,0.1368421052893003,0.0,0.09976043805612594,0.21506486800490543,0.0,0.0998933522929257,0.225177304964539
90,117455.02611842105,0.1171637427632572,57410.65429002194,0.16666666648192713,0.0,0.06416837782340862,0.31168914993868196,0.0,0.0632776395307501,0.3158561296859169
91,118531.63075657896,0.11821637427074869,57304.72281889619,0.14023391838659321,0.0,0.0917180013689254,0.2273930162008649,0.0,0.09420547458229649,0.23657548125633232
92,119663.17353252924,0.11763157895782538,57929.705066703216,0.14818713449943835,0.00028494087476848553,0.08102327173169062,0.2600529271283806,0.0,0.08318521151795237,0.26165146909827763
93,120601.59423793857,0.12017543858951997,54373.616098318715,0.17754385982689105,0.00014247043738424277,0.05638261464750171,0.33460272381075323,0.0,0.05901173124777817,0.342451874366768
94,121974.32231542394,0.11909356727063307,57184.349263523385,0.16877192955965187,0.0,0.06459616700889802,0.31646550054863487,0.0,0.06718805545680769,0.31762917933130697
95,123154.68916849415,0.11716374268308716,57355.70756578947,0.15087719284303008,0.0,0.07742984257357974,0.27341379978054603,0.0,0.0782083185211518,0.27102330293819654
96,124103.0390387427,0.11769005847953218,58371.33401681286,0.1488888887947763,0.0004274113121527283,0.08170773442847365,0.2543083973407345,0.0,0.08460718094560966,0.2621580547112462
97,125284.34815972223,0.11821637428643411,57584.298255665206,0.15578947395260576,0.00014247043738424277,0.07152635181382615,0.27928742012521784,0.0,0.07500888730892286,0.28394123606889565
98,126337.22565789473,0.1169298245892887,60777.142651681286,0.15169590630377944,0.0,0.07725872689938398,0.2617956496482282,0.0,0.08034127266263776,0.2712765957446808
99,127255.95972039469,0.11973684218543316,61474.011979166666,0.14210526341583296,0.0,0.08906570841889117,0.23365390821661394,0.0,0.0917170280838962,0.24240121580547114
100,128327.35298428363,0.12008771938538691,60529.77587993422,0.1656140353561145,0.00014247043738424277,0.06168720054757016,0.3107209707609888,0.0,0.06221116246000711,0.31433637284701116
101,129536.88811769002,0.1175438596735224,58423.15086714182,0.15368421073894056,0.00014247043738424277,0.07469199178644764,0.2736074356160847,0.0,0.07643085673658016,0.2783687943262411
102,130430.68618055555,0.11792397661167281,49814.46717196636,0.18912280706982865,0.00014247043738424277,0.0493668720054757,0.36080810688698123,0.0,0.0526128688233203,0.3720871327254306
103,131319.7332017544,0.11900584794973075,60521.56627010234,0.1676023393590548,0.00014247043738424277,0.05912046543463381,0.3171754986122765,0.0,0.06043370067543548,0.31990881458966564
104,132439.20798976612,0.11897660827427584,58750.032919407895,0.18269005874792735,0.0,0.05219028062970568,0.34789905118440584,0.0,0.05367934589406328,0.35739614994934144
105,133400.14154605262,0.11862573100112339,64734.338108552634,0.1573099415169822,0.0,0.06955852156057495,0.28980830052281675,0.0,0.06967650195520796,0.29103343465045595
106,134509.70744517545,0.11824561404554469,64783.60545047515,0.16736842132102678,0.0,0.05920602327173169,0.31575550248499323,0.0,0.061500177746178455,0.31864235055724416
107,135432.29373903506,0.11894736842802392,64397.45312134504,0.14549707571316883,0.0,0.08204996577686516,0.25476021429032464,0.0,0.08140774973338073,0.2570921985815603
108,136335.10805921053,0.11769005848301783,64892.15904696639,0.13964912267804844,0.0,0.087782340862423,0.22700574452978764,0.0,0.08958407394241023,0.23860182370820668
109,137446.6172404971,0.1181286550509302,64989.26505299706,0.13988304091650142,0.00014247043738424277,0.08966461327857632,0.22894210288517394,0.0,0.0917170280838962,0.2375886524822695
110,138457.26487938597,0.11716374269877258,65799.93953033625,0.14631578919831773,0.00014247043738424277,0.07862765229295003,0.25179113147873233,0.0,0.08211873444720938,0.25835866261398177
111,139580.7575767544,0.11561403508946212,65949.8934484649,0.14561403508423365,0.00014247043738424277,0.08093771389459274,0.25056477118698767,0.0,0.08460718094560966,0.2550658561296859
112,140435.81244517537,0.11774853801343879,67860.87568165206,0.15684210525967227,0.0,0.06596509240246407,0.29000193635835536,0.0,0.06789904017063633,0.29128672745694023
113,141399.82637426903,0.11801169599357403,67987.8525685307,0.18035087702915684,0.0,0.05176249144421629,0.34409087975214614,0.0,0.052968361180234624,0.3528368794326241
114,142312.64112207602,0.11842105264552152,67742.15837719299,0.15520467854034134,0.00014247043738424277,0.07032854209445585,0.28251468405086166,0.0,0.07323142552435123,0.28394123606889565
115,143308.2006030702,0.116315789485884,69182.95603527047,0.14853801152162383,0.0,0.07802874743326489,0.2535983992770929,0.0,0.08176324209029506,0.2634245187436677
116,144256.10111842107,0.11678362574842242,66181.8640131579,0.1498245617067605,0.0,0.07631759069130732,0.2602465629639192,0.0,0.07856381087806612,0.2684903748733536
117,144936.37926900582,0.11912280703845772,69826.84677266082,0.1569590640974324,0.0,0.06861738535249828,0.2882592138385077,0.0,0.06967650195520796,0.29027355623100304
118,146079.50709795323,0.11619883043027061,71646.82718749999,0.16608187111497624,0.00014247043738424277,0.06228610540725531,0.30458916930226554,0.0,0.06576608602915038,0.3128166160081054
119,146662.17172514627,0.1187719298315327,70787.37570175438,0.17766081845899773,0.0,0.05561259411362081,0.3349899954818305,0.0,0.05545680767863491,0.34523809523809523
120,147430.9809210527,0.11903508772278396,69536.46353983918,0.16888888888540324,0.0,0.05989048596851471,0.31640095527012196,0.0,0.06221116246000711,0.32142857142857145
121,148576.4490752924,0.11830409358816538,71902.86330774853,0.15076023368807567,0.00014247043738424277,0.0803388090349076,0.26592654747305233,0.0,0.08247422680412371,0.26773049645390073
122,149244.00932748537,0.11874269006022235,69982.96957419591,0.15040935654040666,0.00028494087476848553,0.07965434633812457,0.2590202026721745,0.0,0.08140774973338073,0.26773049645390073
123,150311.71852339178,0.11757309943089013,71139.73418494152,0.16923976590758877,0.00014247043738424277,0.06014715947980835,0.31730458916930226,0.0,0.06114468538926413,0.3229483282674772
124,151277.84368786548,0.11710526315440911,74058.89469663744,0.1490058482111546,0.00014247043738424277,0.07999657768651608,0.26082747047053506,0.0,0.08140774973338073,0.26469098277608916
125,152249.29819444448,0.11578947368072484,68816.96453581871,0.1859649120611057,0.0,0.052104722792607805,0.3531917640224618,0.0,0.052968361180234624,0.3649949341438703
126,152869.55701388893,0.11839181294566709,72774.9257638889,0.166783625682195,0.00014247043738424277,0.06271389459274469,0.31362550829406827,0.0,0.061500177746178455,0.3173758865248227
127,153715.66581505846,0.11932748538883108,74206.30327850876,0.14994152028309668,0.00014247043738424277,0.07828542094455852,0.26599109275156524,0.0,0.07927479559189478,0.2682370820668693
128,154516.37529605266,0.11573099416250372,75950.89531980993,0.13847953220557052,0.0,0.0920602327173169,0.22203575808429613,0.0,0.09349448986846783,0.23328267477203649
129,155490.8994225146,0.11672514620057328,75781.97208516083,0.1525146196181314,0.0,0.0748631074606434,0.2707674433615181,0.0,0.07785282616423747,0.274822695035461
130,156248.48887061412,0.11728070175787157,75161.47558114036,0.15146198843654832,0.0,0.0752053388090349,0.2652810946879236,0.0,0.07643085673658016,0.2735562310030395
131,156916.72873538014,0.11535087719995377,76161.1257273392,0.1345029238824956,0.0,0.0959958932238193,0.21216033047182598,0.0,0.09776039815143975,0.22163120567375885
132,157805.93434210535,0.11646198830757919,79224.96350511698,0.1750877191239631,0.0,0.05578370978781656,0.3306654618214678,0.0,0.056878777106292217,0.33865248226950356
133,158741.01990131577,0.11687134503621108,78410.39808479534,0.13508771934007346,0.0,0.1069472963723477,0.20370489898663913,0.0,0.1119800924280128,0.2127659574468085
134,159182.81754751457,0.11827485380291243,76218.22965460527,0.16736842096897592,0.00028494087476848553,0.061858316221765915,0.3169818627767379,0.0005589714924538849,0.06043370067543548,0.3191489361702128
135,160238.862624269,0.11675438598756899,77195.99116959065,0.16970760225552567,0.0,0.05946269678302533,0.3180145872329439,0.0005589714924538849,0.06114468538926413,0.32370820668693007
136,160755.43225146193,0.11763157894039716,74754.05147660818,0.19052631583130153,0.00014247043738424277,0.0473990417522245,0.36881172142257795,0.0,0.050124422324920016,0.3768996960486322
137,161739.68138888892,0.11704678365361619,76271.83447916666,0.14128654974943017,0.0,0.08761122518822724,0.23062028012650876,0.0,0.09207252044081052,0.24037487335359675
138,162511.06587719297,0.11581871347120629,76632.62337353801,0.17532163760466885,0.00014247043738424277,0.05646817248459959,0.33699089911572966,0.0,0.054745822964806255,0.3406788247213779
139,163451.0344407894,0.11526315797839247,78616.96035270469,0.13391812842491777,0.0,0.09745037645448323,0.2110630607371071,0.0,0.09953785993601137,0.2190982776089159
140,164296.61841739775,0.11552631578947369,81485.73482456138,0.1654970757933388,0.0,0.06339835728952772,0.3057509843154973,0.0,0.06398862424457874,0.3128166160081054
141,164748.18486476608,0.11739766090585474,78024.1561092836,0.16877192969559232,0.0,0.06023271731690623,0.3165945911056606,0.0,0.061855670103092786,0.32142857142857145
142,165388.25613669594,0.11690058480403576,80426.96928545322,0.1545029237570121,0.0,0.07118412046543464,0.2741883431227006,0.0,0.07429790259509421,0.281661600810537
143,166022.3410855264,0.1173684210526316,81294.80531067251,0.16666666661786755,0.0,0.06048939082819986,0.31214096688827214,0.0,0.06256665481692143,0.3163627152988855
144,166796.02784722217,0.1169005847953216,82001.97418128657,0.13847953216025705,0.0,0.09745037645448323,0.21790486025947203,0.0,0.0998933522929257,0.22872340425531915
145,167545.710252193,0.1165204679233986,78421.96789290936,0.16526315798187813,0.0,0.06442505133470226,0.2972310075517976,0.0,0.06647707074297902,0.3105369807497467
146,167830.57059210524,0.11818713450292395,81088.12909173979,0.16081871318538285,0.0,0.06587953456536619,0.2935519266765636,0.0,0.06683256309989336,0.3006585612968592
147,168734.8033479532,0.1187719298245614,80811.39696637426,0.16538011713683257,0.0,0.061858316221765915,0.3107855160395017,0.0,0.0632776395307501,0.3130699088145897
148,169629.4079130117,0.1165204678554284,80791.02046966375,0.16549707580379572,0.0,0.0634839151266256,0.312205512166785,0.0,0.06292214717383576,0.31357649442755825
149,170363.47932748543,0.11690058479532159,81078.86371710527,0.17134502937222085,0.0,0.057751540041067764,0.3259536564900278,0.0,0.05830074653394952,0.3295339412360689
150,171164.3781030702,0.1161111111111111,82906.83985562867,0.14409356697609552,0.0,0.08350444900752908,0.24533660362744467,0.0,0.08674013508709563,0.2502532928064843
151,171657.95559941523,0.11599415213392493,82837.33220029238,0.1714619880844975,0.0,0.06579397672826831,0.3202736719808946,0.0,0.0646996089584074,0.3252279635258359
152,172152.89918128654,0.1172807017561288,82282.89781067251,0.18748538038535426,0.0,0.04722792607802875,0.3628735557993933,0.0,0.04870245289726271,0.3713272543059777
153,172889.0678033626,0.11660818712056036,81123.5088377193,0.19134502924673738,0.0,0.045944558521560576,0.3716517136771445,0.0,0.04692499111269108,0.38095238095238093
154,173544.0830153509,0.11707602339878415,82915.15794773391,0.16982456153596354,0.00028494087476848553,0.060061601642710474,0.3236300264635642,0.0,0.0593672236046925,0.32548125633232017
155,174190.20048976608,0.11605263158591866,84264.0305153509,0.17555555542658643,0.00014247043738424277,0.05501368925393566,0.3344090879752146,0.0,0.0540348382509776,0.3416919959473151
156,174779.43673245612,0.11590643276248061,81080.63245431286,0.1949707603315164,0.00014247043738424277,0.045003422313483914,0.38204350351771765,0.0,0.04514752932811945,0.3900709219858156
157,175514.1309941521,0.11558479533906567,83509.10656432748,0.15309941532667617,0.0,0.07443531827515401,0.26702381720777124,0.0,0.07785282616423747,0.27608915906788245
158,175958.005877193,0.11739766080477082,82294.4345376462,0.16280701767631442,0.0,0.062371663244353184,0.3041373523526754,0.0,0.061500177746178455,0.3087639311043566
159,176878.80634137426,0.11444444445315857,86804.46910635965,0.1424561401208242,0.0,0.08239219712525668,0.23855934938359258,0.0,0.08389619623178102,0.24873353596757852
160,177372.21095029236,0.11564327486774378,85483.39737207601,0.1808187134572637,0.0,0.05124914442162902,0.3444136061447105,0.0,0.0526128688233203,0.3541033434650456
161,177909.04101608184,0.11678362573970828,85021.15685672514,0.1519298242511805,0.0,0.070927446954141,0.27089653391854385,0.0,0.0728759331674369,0.27710233029381964
162,178448.89896564328,0.11602339181635116,87071.28762244155,0.17181286576547122,0.0,0.05501368925393566,0.32563093009746336,0.0,0.05616779239246356,0.33206686930091184
163,179486.588252924,0.11371345032376852,86829.3942635234,0.16690058457572557,0.0,0.05946269678302533,0.3100755179758601,0.0,0.06256665481692143,0.3168693009118541
164,179826.0506103801,0.11660818715890243,88010.80833150585,0.16467836229773297,0.0,0.06168720054757016,0.30510553153036857,0.0,0.06221116246000711,0.3123100303951368
165,180515.92809576032,0.11488304093218689,88965.24094115497,0.15988304120406774,0.0,0.06510951403148528,0.29432647001871814,0.0,0.067543547813722,0.2981256332320162
