Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,0.868600569761288,0.6260233918268077,0.7794788145182426,0.6811695906851027
2,0.8015418813381974,0.6614035087858721,0.7701253183961608,0.6826900586050154
3,0.7868366633939461,0.6721052631578941,0.7596219903823226,0.6876023390558028
4,0.781271287391061,0.6747076023531235,0.7683471708548698,0.6836257310499223
5,0.7775859651509794,0.6734210526176359,0.795243507100825,0.6571929823445994
6,0.770452810156415,0.6806140351016622,0.7806661558151247,0.6759064326230547
7,0.7693969216960221,0.6785380117098486,0.75308563120881,0.6878362572681138
8,0.7665627786430008,0.6778947368281623,0.7529390724500018,0.6851461988792084
9,0.7655104972186847,0.6779532163603259,0.7644776742918448,0.6808187134224073
10,0.7619870162428473,0.6813742690197893,0.8850604146405271,0.5776608187831632
11,0.7581450923981029,0.6814327485519542,0.7547600379185374,0.6821052631300094
12,0.7574764734262617,0.6822222222361645,0.7521574949381643,0.6887719298106186
13,0.7541147967109901,0.6878654970760232,0.7415098858576769,0.6895906432469687
14,0.7528205305372768,0.6857602339041867,0.7476763137878734,0.6916959063072649
15,0.7526038268156221,0.685906432734596,0.750246212273313,0.6874853800751313
16,0.7505167254648698,0.687280701768328,0.7393420415315018,0.6904093568506293
17,0.7494389338660662,0.6869590643414273,0.7434846530601993,0.6888888887773486
18,0.7464816734804746,0.6868421052771003,0.7407152967982823,0.6866666667921496
19,0.7454907340752447,0.6895614035227139,0.7880794828258759,0.669941520439951
20,0.7436408354524979,0.689707602339181,0.7315240206913645,0.6988304094264381
21,0.7426330408436506,0.6902046783625725,0.7346024133726871,0.6953216374826711
22,0.7428995176086648,0.6894152046783616,0.7275854247215895,0.6975438595236393
23,0.7401894129926001,0.6929824561542928,0.7364900879553186,0.6912280701336111
24,0.7394647689590682,0.6911695906432735,0.730166036985074,0.6960233918546935
25,0.739135610973625,0.6896783625591569,0.7256889405724595,0.6991812865218227
26,0.7376567878081774,0.6939473684349953,0.7202727333704629,0.7039766081453067
27,0.7363661476464292,0.6927777777777772,0.7294498822563571,0.6984795321219147
28,0.7354646450594851,0.6929824561542933,0.7523708518206723,0.6828070175996304
29,0.735497383708842,0.6934210526455219,0.7256223515599797,0.7004678362991376
30,0.7323014595215783,0.6943859649122799,0.7298898676124927,0.6935672514341034
31,0.7316844536268213,0.6949999999999994,0.7286459501863226,0.7007017542883667
32,0.7330124263735547,0.6944152046783615,0.744422182088707,0.6895906433306241
33,0.7284980000389943,0.6964327485240689,0.7624032078570092,0.6792982456698053
34,0.7306506995150914,0.6954385964772849,0.7314063951704235,0.6970760233360421
35,0.7275404386353076,0.6977192982456143,0.7247600933543421,0.7001169589388438
36,0.7280712906658999,0.6970760234057553,0.7174409957935934,0.7001169590364426
37,0.7249584184055439,0.6990935672375188,0.7379557137182585,0.694619882915453
38,0.7251106402609079,0.697368421052631,0.7391809406615141,0.6977777778474908
39,0.7261269053799364,0.6985087719298236,0.7686303690023587,0.6812865496657745
40,0.7239022066858077,0.7006140350737766,0.7145928330449334,0.7060818714147422
41,0.7217564343151299,0.7003801169451216,0.7196014688168352,0.7014035088277001
42,0.7224109259683481,0.7011988303954138,0.7166496145376685,0.700818713422407
43,0.7221395062006012,0.6990350877053556,0.7197617983399779,0.7015204677247168
44,0.7207762151991413,0.7030994151907355,0.7162315066376622,0.7079532163184987
45,0.7205486873158246,0.7007602339320715,0.7169253570155095,0.7033918127678989
46,0.720322255753635,0.7002923976608182,0.7220288530846085,0.7025730993176065
47,0.7194019759189311,0.702076023391812,0.7105450922425032,0.7094736842384117
48,0.7175773413557759,0.7022222222222225,0.735231397681766,0.692982456014867
49,0.7197881170601869,0.7014619882901513,0.734875825929363,0.6898245613616807
50,0.7168178813081025,0.7025438596351798,0.7159847631370815,0.7070175438178217
51,0.7168085895226021,0.7041228070036011,0.737386421404387,0.6920467836117887
52,0.716832316103038,0.7034210526176367,0.7136076907247131,0.7105263157615883
53,0.7165523978004682,0.7025730994291465,0.7166224688256695,0.7054970759676216
54,0.7146791679817334,0.7032163742829481,0.7058862585212754,0.7080701753131133
55,0.7154058123192601,0.7023391812726067,0.7174037515907957,0.7042105263436749
