Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,1.0605273933577954,0.4442982456070636,9.613927930642284,0.4520467836257312
2,1.0568869760301385,0.4481871344959524,6.2790561808201355,0.45204678362573103
3,1.055072997857256,0.45160818713450296,20.158106781808957,0.4520467837093868
4,1.0537817534229204,0.45146198829712225,1.2367164688919026,0.4520467835978457
5,1.053400154197425,0.45298245613337984,4.128347123798571,0.4520467836257311
6,1.0526211386117326,0.45403508772626905,1.3022385855724936,0.4520467836396736
7,1.051113303753369,0.45461988304790674,1.4852448854948346,0.45204678365361634
8,1.050889429348951,0.4539766081941054,1.1911412715354162,0.4520467836396737
9,1.0520098517233871,0.4526023391743148,1.1620412907126354,0.4520467836048172
10,1.0504079063872847,0.4550292397730531,1.1055271102949893,0.4520467836396735
11,1.0521954219940812,0.4549122806947826,1.325699246557135,0.4520467836745303
12,1.0502505783727998,0.4552046783556015,1.178863517025061,0.4520467837093866
13,1.0488686469842128,0.4554678362712524,1.4264319493477813,0.4520467837093869
14,1.0489199493642445,0.45564327486077233,1.3747238387141305,0.4520467836396736
15,1.0488394832889933,0.4548538011695908,1.17476274755266,0.45204678363967354
16,1.0483975692380954,0.4550000000000002,1.0465724917740848,0.45204678370938683
17,1.0481517803738691,0.45479532163045555,1.0499071626217042,0.45204678360481715
18,1.0477168200587672,0.4545321637496614,1.065583320026509,0.4520467835908746
19,1.047006482854922,0.4552631579086792,1.0614398655417372,0.45204678362573103
20,1.0476250253783332,0.4551754385895199,1.0657691124308177,0.4520467836048172
21,1.0470287367893247,0.4550877193121878,1.0886865500399945,0.4520467836536162
22,1.0475148236263558,0.45520467837651535,1.5551417005271242,0.45204678362573125
23,1.0471214149988188,0.4542982456210059,1.387077762690203,0.4520467837093867
24,1.0467444466429152,0.4544152046923045,1.4192118465551853,0.45204678352813293
25,1.0449869135388166,0.45570175438596466,1.2871059700759526,0.4520467835908745
26,1.0454557210241837,0.4549707602199755,1.1017460253921871,0.452046783528133
27,1.0449617490294372,0.4552923976538472,1.161717191662705,0.4520467836396735
28,1.0439968818809553,0.4547660818783161,1.1652584346972013,0.2748538011417055
29,1.0453886216425756,0.4543859648983379,1.0546888538829067,0.4520467835908743
30,1.0439767071238721,0.45461988304093565,1.3888511482595702,0.45204678360481715
31,1.0436210468080316,0.45584795321288823,1.749598944981892,0.45204678352813293
32,1.0442155146738237,0.45456140350877183,1.068137461567483,0.4520467836396737
33,1.0451491491418143,0.45491228069478284,1.4868294039943761,0.45204678359087463
34,1.0439118289947518,0.4555263158034159,1.6126564999630577,0.4520467835699606
35,1.0442202294221399,0.45415204678362575,1.5189052795108995,0.45204678361876005
36,1.043408612870334,0.45491228070872564,1.321163224811442,0.45204678363967365
37,1.0442887327406145,0.45576023392510023,1.166158877353222,0.4520467836954441
38,1.0442001328691404,0.45467836258704136,1.5077488864374446,0.4520467836745301
39,1.043298258614122,0.45558479531466606,1.6941749057435154,0.4520467836396739
40,1.0437681461635393,0.4547368421052633,1.4107208315252548,0.4520467836536163
41,1.0447455117019295,0.4538888888888888,1.3231359668921303,0.4520467835908747
42,1.0449709116785149,0.45543859648425605,1.6248626211791017,0.45204678359087447
43,1.0437658197280264,0.45546783625033815,1.2768397979569015,0.452046783604817
44,1.0422509515634064,0.4555263157755307,1.1582784736086744,0.4520467836745302
45,1.0433944260446644,0.45654970761628155,1.143438895682842,0.4520467836117885
46,1.0420451396808301,0.4564619883040939,1.180142635685659,0.27964912278610354
47,1.0458228854408045,0.4547368421192051,1.1170759837948085,0.3464327485519542
48,1.0433264031326561,0.4549999999860572,1.215933666201363,0.45204678352813304
49,1.040641665988499,0.45581871345029185,1.1320868107589366,0.4520467836048171
50,1.0416389452086559,0.45564327485380124,2.0124872129005307,0.45204678367453005
51,1.0424238232562417,0.4538304093636963,1.070691164027878,0.45204678361876
52,1.0409772830818127,0.45602339181983625,1.1833033424232444,0.45204678365361617
53,1.0439228727106473,0.454532163749661,1.7526217309773318,0.4520467836396739
54,1.0423212206433385,0.45415204678362525,1.3002102574130945,0.45204678360481715
55,1.041514622732909,0.4544736842174975,1.055989928301315,0.4520467836745302
56,1.0405848558604376,0.45733918129352075,1.0838584427247975,0.45204678359087447
57,1.042229360809102,0.45751461989698305,1.093942749291135,0.45204678362573103
58,1.0416323221496675,0.4543859649053089,1.0547882384305818,0.45204678367453
59,1.0422836973792617,0.4570467836396735,1.2317894962098863,0.4520467836048172
60,1.0402577219790194,0.4544444444514156,1.0930921323536433,0.4520467836117883
61,1.0431643717191375,0.45470760234615254,2.879986203790408,0.45204678369544415
62,1.04144898185953,0.45666666666666633,2.055316357138561,0.4520467836117884
63,1.04167625945911,0.4540643274923512,1.0461589391886839,0.4520467836048173
64,1.0415101232026749,0.4543859649122803,1.8332484828380122,0.45204678362573114
65,1.039700476858351,0.45555555554858396,1.2320794469292404,0.4520467836117885
66,1.0408681006180602,0.45552631578250175,2.21944742905466,0.45204678359087436
67,1.041134890046036,0.45488304094264337,1.5517592241889557,0.4520467837093867
68,1.0402659377159416,0.4538888888819177,1.063390924749318,0.452046783688473
69,1.0408611465197553,0.4549415204748075,2.966054205643503,0.4520467836745303
70,1.0403655220890613,0.45517543859649107,2.000084765640615,0.4520467836745303
71,1.0410434958251598,0.455935672500677,1.7602690345641465,0.4520467836884729
72,1.0419855115567036,0.45526315788776506,1.0505562962704935,0.45204678363967377
73,1.0411367165693772,0.4552923976608188,1.1525589430123042,0.32970760234615265
74,1.0401170061624534,0.4563450292537085,1.0562293670470257,0.45204678352813293
75,1.039353077327996,0.4557894736842106,1.0492680737707354,0.452046783528133
76,1.0405641138623338,0.45713450293791885,1.0465000650060097,0.45204678368847284
77,1.0391077504241677,0.4580409356725144,2.278229827713548,0.2529824561438366
78,1.040771606986286,0.45637426901281924,1.0350910920148708,0.4437426900724222
79,1.0407522542853112,0.4561695906432745,1.0357241035762588,0.4520467836048172
80,1.0412994520984893,0.4541228070245151,1.0640845135917445,0.45204678363967365
81,1.0399587461404636,0.4577485380256385,1.1574135408066866,0.45192982461020265
82,1.0392979532654527,0.45836257310638606,1.0851238374263918,0.45204678359087447
83,1.0391851262739544,0.4554970760233915,1.2482081059126824,0.4520467836745301
84,1.0404615551686418,0.45605263158591824,1.0513956034253218,0.45204678370938683
85,1.0375161449951038,0.45935672515316994,1.0514086085313943,0.45204678362573114
86,1.0382503868683037,0.45839181286549624,1.0504831461320836,0.4520467835699603
87,1.0387168016210633,0.455643274860772,1.0530915979753466,0.4520467837093867
88,1.0390163911434642,0.45766081872739267,1.050936795117562,0.4520467836884725
89,1.0406404795841855,0.4508771929963984,1.0556165423030741,0.4520467836048171
90,1.0387740370683514,0.4576023391952284,1.2362080363223427,0.4520467835281326
91,1.039041421789873,0.4573391812865492,1.043766801036589,0.4520467835908746
92,1.037988894933847,0.4605263158034159,1.0612658265877881,0.45204678361875994
93,1.037328160743267,0.45894736842802364,1.055000649474518,0.45204678367453016
94,1.0400535500955859,0.4555263157894734,1.0535832418196382,0.4520467836884728
95,1.0402508178789016,0.45730994152046783,1.1644333642825753,0.4520467836048171
96,1.0392001983854489,0.4586257310080945,1.050999602128191,0.4520467836884729
97,1.0392941787507803,0.4565789473823632,1.0512590200859204,0.4520467836536164
98,1.038082562733812,0.459181286542736,1.051453063474064,0.4520467835699607
99,1.039382795632234,0.45646198831803614,1.0515291185685762,0.45204678361178846
100,1.0386682071183855,0.45821637426203443,1.0509204402165104,0.4520467836396736
